type	latitude	longitude	name
W	37.3358199665	-121.878662144	3445
W	37.3358195069	-121.878661806	3446
W	37.3358190294	-121.878661467	3447
W	37.3358185338	-121.878661242	3448
W	37.3358175697	-121.878660565	3449
W	37.3358171102	-121.878660339	3450
W	37.3358166326	-121.87866	3451
W	37.3358161641	-121.878659662	3452
W	37.3358156955	-121.878659436	3453
W	37.3358151729	-121.878659211	3454
W	37.3358146954	-121.878658872	3455
W	37.3358142268	-121.878658534	3456
W	37.3358137493	-121.878658308	3457
W	37.3358132627	-121.878657969	3458
W	37.335812632	-121.878657631	3459
W	37.3358122715	-121.878657405	3460
W	37.335811785	-121.878657067	3461
W	37.3358113074	-121.878656841	3462
W	37.3358108479	-121.878656503	3463
W	37.335810073	-121.878656051	3464
W	37.3358097126	-121.878655826	3465
W	37.3358092621	-121.8786556	3466
W	37.3358088025	-121.878655374	3467
W	37.3358076041	-121.878654472	3468
W	37.335807514	-121.878654472	3469
W	37.3358070545	-121.878654133	3470
W	37.335806586	-121.878653907	3471
W	37.3358061264	-121.878653569	3472
W	37.3358052254	-121.878653005	3473
W	37.3358047298	-121.878652553	3474
W	37.3358042973	-121.878652328	3475
W	37.3358038378	-121.878651989	3476
W	37.3358033872	-121.878651763	3477
W	37.3358026754	-121.878651199	3478
W	37.3358022069	-121.878650861	3479
W	37.3358017654	-121.878650635	3480
W	37.3358013148	-121.878650297	3481
W	37.3358008733	-121.878649958	3482
W	37.3358008733	-121.878649958	3483
W	37.3357998912	-121.878649394	3484
W	37.3357994317	-121.878649055	3485
W	37.3357989721	-121.878648717	3486
W	37.3357985396	-121.878648491	3487
W	37.3357978188	-121.87864804	3488
W	37.335797179	-121.878647588	3489
W	37.3357967285	-121.87864725	3490
W	37.33579626	-121.878647024	3491
W	37.3357958095	-121.878646686	3492
W	37.3357952778	-121.878646573	3493
W	37.3357948904	-121.878646347	3494
W	37.3357944669	-121.878646009	3495
W	37.3357940434	-121.878645783	3496
W	37.3357936109	-121.878645445	3497
W	37.3357928811	-121.878645106	3498
W	37.3357924666	-121.87864488	3499
W	37.3357920431	-121.878644542	3500
W	37.3357915745	-121.878644203	3501
W	37.335791133	-121.878643978	3502
W	37.3357907366	-121.878643413	3503
W	37.3357903491	-121.878643188	3504
W	37.3357899436	-121.878642849	3505
W	37.3357894841	-121.878642624	3506
W	37.3357890877	-121.878642285	3507
W	37.3357883848	-121.878641834	3508
W	37.3357880244	-121.878641608	3509
W	37.3357876009	-121.87864127	3510
W	37.3357872045	-121.878641044	3511
W	37.335786781	-121.878640818	3512
W	37.335785943	-121.878640367	3513
W	37.3357855285	-121.878640141	3514
W	37.33578506	-121.878639803	3515
W	37.3357846725	-121.878639577	3516
W	37.3357835282	-121.878639126	3517
W	37.335783375	-121.878639013	3518
W	37.3357829245	-121.878638674	3519
W	37.33578251	-121.878638449	3520
W	37.3357820235	-121.87863811	3521
W	37.3357815549	-121.878637884	3522
W	37.3357812666	-121.878637772	3523
W	37.3357808972	-121.878637546	3524
W	37.3357804106	-121.878637207	3525
W	37.3357800232	-121.878636982	3526
W	37.335779014	-121.878636305	3527
W	37.3357789239	-121.878636305	3528
W	37.3357781129	-121.878635741	3529
W	37.3357777075	-121.878635515	3530
W	37.335777302	-121.878635289	3531
W	37.3357768785	-121.878634951	3532
W	37.3357765541	-121.878634725	3533
W	37.3357760856	-121.878634499	3534
W	37.3357757162	-121.878634274	3535
W	37.3357752927	-121.878633935	3536
W	37.3357743826	-121.878633371	3537
W	37.3357739591	-121.878633145	3538
W	37.3357735266	-121.87863292	3539
W	37.3357731031	-121.878632694	3540
W	37.3357726796	-121.878632355	3541
W	37.335772121	-121.878632243	3542
W	37.3357716705	-121.878631904	3543
W	37.335771238	-121.878631678	3544
W	37.3357708595	-121.878631566	3545
W	37.335770373	-121.878631227	3546
W	37.3357696341	-121.878631001	3547
W	37.3357692196	-121.878630776	3548
W	37.3357687871	-121.878630437	3549
W	37.3357683636	-121.878630212	3550
W	37.3357679221	-121.878629986	3551
W	37.3357673635	-121.878629647	3552
W	37.3357669851	-121.878629422	3553
W	37.3357665526	-121.878629196	3554
W	37.335766048	-121.87862897	3555
W	37.3357656515	-121.878628745	3556
W	37.3357651019	-121.878628406	3557
W	37.3357647054	-121.878628293	3558
W	37.3357642729	-121.878628068	3559
W	37.3357638945	-121.878627842	3560
W	37.3357633899	-121.878627616	3561
W	37.3357624168	-121.878626827	3562
W	37.3357619843	-121.878626601	3563
W	37.3357615608	-121.878626375	3564
W	37.3357611373	-121.87862615	3565
W	37.3357604074	-121.878625472	3566
W	37.3357599749	-121.878625134	3567
W	37.3357595424	-121.878624908	3568
W	37.3357591189	-121.878624795	3569
W	37.3357586684	-121.878624457	3570
W	37.3357582359	-121.878624344	3571
W	37.3357575511	-121.878624344	3572
W	37.3357571096	-121.878624118	3573
W	37.335756587	-121.878623893	3574
W	37.3357561635	-121.878623667	3575
W	37.3357553886	-121.878623441	3576
W	37.3357548931	-121.878623216	3577
W	37.3357545236	-121.87862299	3578
W	37.3357540731	-121.878622877	3579
W	37.3357536316	-121.878622652	3580
W	37.335753145	-121.878622426	3581
W	37.3357526585	-121.8786222	3582
W	37.335752208	-121.878622087	3583
W	37.3357517665	-121.878621862	3584
W	37.3357512979	-121.878621636	3585
W	37.3357504509	-121.878621185	3586
W	37.3357500094	-121.878620959	3587
W	37.3357494598	-121.878620733	3588
W	37.3357490543	-121.878620621	3589
W	37.3357485768	-121.878620395	3590
W	37.33574791	-121.878620395	3591
W	37.3357475586	-121.878620282	3592
W	37.3357471711	-121.878620169	3593
W	37.3357466576	-121.878619944	3594
W	37.3357462971	-121.878619831	3595
W	37.3357450988	-121.878619605	3596
W	37.3357446843	-121.878619492	3597
W	37.3357442248	-121.87861938	3598
W	37.3357438824	-121.878619267	3599
W	37.3357429903	-121.878619041	3600
W	37.3357423956	-121.878618815	3601
W	37.3357419361	-121.878618703	3602
W	37.3357414946	-121.87861859	3603
W	37.3357410441	-121.878618364	3604
W	37.335740963	-121.878618364	3605
W	37.3357397736	-121.878618026	3606
W	37.3357393141	-121.878617913	3607
W	37.3357388546	-121.8786178	3608
W	37.335738395	-121.878617687	3609
W	37.335738395	-121.878617687	3610
W	37.3357372417	-121.878617349	3611
W	37.3357367822	-121.878617236	3612
W	37.3357363227	-121.878617123	3613
W	37.3357358631	-121.878616897	3614
W	37.3357349801	-121.878616897	3615
W	37.3357345026	-121.878616785	3616
W	37.335734052	-121.878616672	3617
W	37.3357335925	-121.878616672	3618
W	37.335733133	-121.878616559	3619
W	37.3357330249	-121.878616446	3620
W	37.3357321328	-121.878616559	3621
W	37.3357315382	-121.878616559	3622
W	37.3357310696	-121.878616446	3623
W	37.3357306822	-121.878616333	3624
W	37.3357297541	-121.878616333	3625
W	37.3357292676	-121.878616333	3626
W	37.335728799	-121.87861622	3627
W	37.3357283125	-121.878616221	3628
W	37.3357278349	-121.878616108	3629
W	37.3357273844	-121.878616108	3630
W	37.335727051	-121.878616108	3631
W	37.3357266185	-121.878616108	3632
W	37.335726159	-121.878615995	3633
W	37.3357257355	-121.878615995	3634
W	37.3357244831	-121.878615656	3635
W	37.3357239154	-121.878615656	3636
W	37.335723537	-121.878615656	3637
W	37.3357230865	-121.878615544	3638
W	37.3357225008	-121.878615544	3639
W	37.335721834	-121.878615544	3640
W	37.3357215277	-121.878615544	3641
W	37.335720942	-121.878615544	3642
W	37.3357205906	-121.878615431	3643
W	37.3357201221	-121.878615431	3644
W	37.3357191399	-121.878615431	3645
W	37.3357187255	-121.878615431	3646
W	37.3357182569	-121.878615431	3647
W	37.3357177884	-121.878615431	3648
W	37.3357173199	-121.878615431	3649
W	37.3357164639	-121.878615882	3650
W	37.3357161125	-121.878615882	3651
W	37.3357156439	-121.878615882	3652
W	37.3357150583	-121.878615995	3653
W	37.3357147159	-121.878615995	3654
W	37.3357137518	-121.878616447	3655
W	37.3357132742	-121.87861656	3656
W	37.3357127967	-121.87861656	3657
W	37.3357124543	-121.87861656	3658
W	37.3357118236	-121.878616672	3659
W	37.3357111298	-121.878616672	3660
W	37.3357108054	-121.878616672	3661
W	37.3357102197	-121.878616785	3662
W	37.3357098233	-121.878616898	3663
W	37.3357093458	-121.878616898	3664
W	37.3357084718	-121.878616898	3665
W	37.3357080843	-121.878617011	3666
W	37.3357076248	-121.878617124	3667
W	37.3357070661	-121.878617237	3668
W	37.3357067328	-121.878617237	3669
W	37.3357057326	-121.878617463	3670
W	37.3357053452	-121.878617575	3671
W	37.3357048857	-121.878617688	3672
W	37.3357045613	-121.878617801	3673
W	37.3357039666	-121.878617914	3674
W	37.3357030746	-121.87861814	3675
W	37.3357025069	-121.878618253	3676
W	37.3357021826	-121.878618365	3677
W	37.335701714	-121.878618478	3678
W	37.3357012545	-121.878618591	3679
W	37.3357004256	-121.878618704	3680
W	37.3357002364	-121.878618704	3681
W	37.3356997498	-121.878618817	3682
W	37.3356992993	-121.87861893	3683
W	37.3356988398	-121.878619155	3684
W	37.3356976414	-121.878619381	3685
W	37.335697317	-121.878619494	3686
W	37.3356967133	-121.878619607	3687
W	37.3356962448	-121.878619833	3688
W	37.3356958033	-121.878620058	3689
W	37.3356951366	-121.878620735	3690
W	37.3356947852	-121.878620848	3691
W	37.3356944878	-121.878620961	3692
W	37.3356938751	-121.8786213	3693
W	37.3356935237	-121.878621413	3694
W	37.3356924785	-121.878621977	3695
W	37.3356921181	-121.87862209	3696
W	37.3356916856	-121.878622315	3697
W	37.3356912261	-121.878622428	3698
W	37.3356907576	-121.878622654	3699
W	37.3356897214	-121.878622992	3700
W	37.3356897214	-121.878622992	3701
W	37.3356887934	-121.878623444	3702
W	37.3356883338	-121.87862367	3703
W	37.3356877482	-121.878624008	3704
W	37.3356870814	-121.878624234	3705
W	37.3356867841	-121.87862446	3706
W	37.3356861714	-121.878624685	3707
W	37.3356858831	-121.878624911	3708
W	37.3356847658	-121.878625024	3709
W	37.3356845315	-121.878625137	3710
W	37.335684081	-121.878625362	3711
W	37.3356836305	-121.878625701	3712
W	37.335683171	-121.878625927	3713
W	37.3356821979	-121.878626152	3714
W	37.3356818915	-121.878626378	3715
W	37.335681432	-121.878626604	3716
W	37.3356809725	-121.878626942	3717
W	37.3356803418	-121.878627281	3718
W	37.3356800625	-121.878627507	3719
W	37.3356795759	-121.878628071	3720
W	37.3356791254	-121.878628296	3721
W	37.3356786749	-121.878628635	3722
W	37.3356783956	-121.878628861	3723
W	37.3356772242	-121.878629312	3724
W	37.335677044	-121.878629538	3725
W	37.3356764404	-121.878629876	3726
W	37.335676161	-121.878630102	3727
W	37.3356757195	-121.878630441	3728
W	37.335675278	-121.878630779	3729
W	37.3356747555	-121.878631343	3730
W	37.3356745843	-121.878631456	3731
W	37.3356741338	-121.878631795	3732
W	37.3356736923	-121.878632133	3733
W	37.3356723497	-121.878633036	3734
W	37.3356718812	-121.878633375	3735
W	37.3356715568	-121.8786336	3736
W	37.3356710162	-121.878634052	3737
W	37.3356705747	-121.87863439	3738
W	37.335669926	-121.878635067	3739
W	37.3356697638	-121.87863518	3740
W	37.3356692412	-121.878635632	3741
W	37.3356685745	-121.878636196	3742
W	37.3356684123	-121.878636309	3743
W	37.3356673671	-121.87863755	3744
W	37.3356669527	-121.878638001	3745
W	37.3356665382	-121.87863834	3746
W	37.3356661237	-121.878638791	3747
W	37.3356656822	-121.878639243	3748
W	37.3356652768	-121.878639807	3749
W	37.3356648623	-121.878640145	3750
W	37.3356642947	-121.878640823	3751
W	37.3356640514	-121.878641048	3752
W	37.3356632856	-121.878641838	3753
W	37.3356629522	-121.87864229	3754
W	37.3356625557	-121.878642628	3755
W	37.3356623125	-121.878642967	3756
W	37.3356617358	-121.878643531	3757
W	37.3356611231	-121.878644095	3758
W	37.3356609249	-121.878644321	3759
W	37.3356605375	-121.878644659	3760
W	37.33566015	-121.878645111	3761
W	37.3356597536	-121.878645562	3762
W	37.3356586994	-121.878646126	3763
W	37.3356584381	-121.878646465	3764
W	37.3356580236	-121.878646916	3765
W	37.3356576002	-121.878647368	3766
W	37.3356571947	-121.878647819	3767
W	37.3356564108	-121.878648609	3768
W	37.3356562216	-121.878648722	3769
W	37.335655645	-121.878649399	3770
W	37.3356552485	-121.87864985	3771
W	37.3356548701	-121.878650302	3772
W	37.3356540412	-121.878650866	3773
W	37.3356536087	-121.878651317	3774
W	37.3356533924	-121.878651656	3775
W	37.3356528248	-121.87865222	3776
W	37.3356525996	-121.878652559	3777
W	37.33565214	-121.878653123	3778
W	37.3356518697	-121.878653461	3779
W	37.3356515634	-121.8786538	3780
W	37.335651185	-121.878654251	3781
W	37.3356507885	-121.878654816	3782
W	37.3356496352	-121.878655944	3783
W	37.3356496352	-121.878655944	3784
W	37.3356488514	-121.878656847	3785
W	37.3356484729	-121.878657411	3786
W	37.3356480855	-121.878657862	3787
W	37.3356475269	-121.878658652	3788
W	37.3356471394	-121.878659104	3789
W	37.335646752	-121.878659668	3790
W	37.3356463556	-121.878660119	3791
W	37.3356453464	-121.878660796	3792
W	37.3356450401	-121.878661248	3793
W	37.3356446527	-121.878661699	3794
W	37.3356442382	-121.878662263	3795
W	37.3356438057	-121.878662715	3796
W	37.3356433732	-121.878663279	3797
W	37.3356429948	-121.878663505	3798
W	37.3356425893	-121.878664069	3799
W	37.3356421929	-121.878664633	3800
W	37.3356417965	-121.878665085	3801
W	37.3356411748	-121.878665987	3802
W	37.3356408594	-121.878666439	3803
W	37.335640499	-121.87866689	3804
W	37.3356401206	-121.878667454	3805
W	37.3356397332	-121.878667906	3806
W	37.3356393728	-121.878668357	3807
W	37.3356388592	-121.878668696	3808
W	37.3356384808	-121.87866926	3809
W	37.3356381023	-121.878669824	3810
W	37.3356377419	-121.878670275	3811
W	37.3356368229	-121.87867084	3812
W	37.3356364535	-121.878671404	3813
W	37.3356360751	-121.878671855	3814
W	37.3356356876	-121.87867242	3815
W	37.3356353002	-121.878672871	3816
W	37.3356349308	-121.878673435	3817
W	37.3356345884	-121.878673548	3818
W	37.3356340027	-121.878674338	3819
W	37.3356336153	-121.878674789	3820
W	37.3356334261	-121.878675015	3821
W	37.3356325882	-121.878675918	3822
W	37.3356323989	-121.878676143	3823
W	37.3356319935	-121.878676708	3824
W	37.3356314979	-121.878677272	3825
W	37.3356311826	-121.878677723	3826
W	37.3356307231	-121.878678288	3827
W	37.3356302726	-121.878678626	3828
W	37.3356298761	-121.87867919	3829
W	37.3356294707	-121.878679755	3830
W	37.335628876	-121.878680432	3831
W	37.3356287048	-121.878680657	3832
W	37.3356282363	-121.878681109	3833
W	37.3356276506	-121.878681786	3834
W	37.3356272632	-121.878682237	3835
W	37.335627092	-121.878682463	3836
W	37.3356267046	-121.878683027	3837
W	37.335626218	-121.878683478	3838
W	37.3356258396	-121.878684043	3839
W	37.3356254522	-121.878684494	3840
W	37.3356250557	-121.878684945	3841
W	37.3356240196	-121.878685961	3842
W	37.3356236051	-121.878686412	3843
W	37.3356234159	-121.878686751	3844
W	37.3356227942	-121.878687428	3845
W	37.335622623	-121.878687654	3846
W	37.3356218121	-121.878688331	3847
W	37.3356216319	-121.878688557	3848
W	37.3356212445	-121.878689008	3849
W	37.335620848	-121.878689459	3850
W	37.3356204335	-121.878690024	3851
W	37.3356196226	-121.878690813	3852
W	37.3356193253	-121.878691152	3853
W	37.3356186676	-121.878691942	3854
W	37.3356184784	-121.878692168	3855
W	37.3356178476	-121.878692958	3856
W	37.3356174242	-121.878693296	3857
W	37.3356170998	-121.878693635	3858
W	37.3356164871	-121.878694425	3859
W	37.3356160907	-121.878694876	3860
W	37.3356160907	-121.878694876	3861
W	37.3356149013	-121.878696004	3862
W	37.3356144959	-121.878696456	3863
W	37.3356140904	-121.878696907	3864
W	37.335613676	-121.878697359	3865
W	37.3356132615	-121.87869781	3866
W	37.3356129191	-121.878698148	3867
W	37.3356124866	-121.8786986	3868
W	37.3356120812	-121.878699051	3869
W	37.3356114325	-121.878699841	3870
W	37.3356107837	-121.878700405	3871
W	37.3356105134	-121.878700744	3872
W	37.3356098467	-121.878701421	3873
W	37.3356094232	-121.878701872	3874
W	37.335609243	-121.878702098	3875
W	37.3356085492	-121.878702775	3876
W	37.33560836	-121.878702775	3877
W	37.3356081257	-121.878703001	3878
W	37.3356076932	-121.878703452	3879
W	37.3356072518	-121.878703904	3880
W	37.3356058912	-121.878705032	3881
W	37.335605675	-121.878705258	3882
W	37.3356052335	-121.878705709	3883
W	37.335604783	-121.878706161	3884
W	37.3356040622	-121.878706838	3885
W	37.3356036657	-121.878707289	3886
W	37.3356035396	-121.878707402	3887
W	37.3356028458	-121.878708079	3888
W	37.3356024313	-121.87870853	3889
W	37.3356022331	-121.878708756	3890
W	37.3356014853	-121.878709772	3891
W	37.3356013141	-121.878709885	3892
W	37.3356006473	-121.878710674	3893
W	37.3356000707	-121.878711239	3894
W	37.3356000707	-121.878711239	3895
W	37.3355990435	-121.878712254	3896
W	37.3355986291	-121.878712706	3897
W	37.3355982146	-121.878713157	3898
W	37.3355977911	-121.878713608	3899
W	37.3355973496	-121.87871406	3900
W	37.3355965297	-121.878714398	3901
W	37.3355961062	-121.87871485	3902
W	37.3355956737	-121.878715301	3903
W	37.3355952413	-121.878715753	3904
W	37.3355948088	-121.878716204	3905
W	37.3355942051	-121.878716542	3906
W	37.3355937726	-121.878716994	3907
W	37.3355933311	-121.878717558	3908
W	37.3355928986	-121.878717897	3909
W	37.3355922409	-121.878718912	3910
W	37.3355919075	-121.878719364	3911
W	37.335591466	-121.878719815	3912
W	37.3355910155	-121.878720266	3913
W	37.335590556	-121.878720718	3914
W	37.3355899343	-121.878721282	3915
W	37.3355898893	-121.878721621	3916
W	37.3355893937	-121.878722185	3917
W	37.3355890333	-121.878722523	3918
W	37.3355886098	-121.878722975	3919
W	37.3355877358	-121.878723765	3920
W	37.3355871141	-121.878724329	3921
W	37.3355866997	-121.87872478	3922
W	37.3355865375	-121.878725006	3923
W	37.335586096	-121.878725457	3924
W	37.3355856545	-121.878725796	3925
W	37.335585222	-121.878726022	3926
W	37.335584357	-121.878726924	3927
W	37.335584357	-121.878726924	3928
W	37.335583465	-121.878727714	3929
W	37.335583465	-121.878727714	3930
W	37.3355826811	-121.878728504	3931
W	37.3355820865	-121.878729068	3932
W	37.3355817801	-121.878729407	3933
W	37.3355813116	-121.878729858	3934
W	37.3355806088	-121.878730648	3935
W	37.3355801133	-121.878731213	3936
W	37.3355798069	-121.878731438	3937
W	37.3355792032	-121.878732115	3938
W	37.3355792032	-121.878732115	3939
W	37.3355781851	-121.878733244	3940
W	37.3355777346	-121.878733695	3941
W	37.3355772841	-121.878734147	3942
W	37.3355768246	-121.878734598	3943
W	37.3355763831	-121.878735049	3944
W	37.3355759326	-121.878735726	3945
W	37.3355755091	-121.878736065	3946
W	37.3355750225	-121.878736629	3947
W	37.3355746531	-121.878736968	3948
W	37.3355742206	-121.878737419	3949
W	37.3355734638	-121.878738322	3950
W	37.3355730313	-121.878738773	3951
W	37.3355725898	-121.878739112	3952
W	37.3355721483	-121.878739563	3953
W	37.3355717248	-121.878740015	3954
W	37.3355713825	-121.878740353	3955
W	37.335570941	-121.878740804	3956
W	37.3355704995	-121.878741256	3957
W	37.335570076	-121.878741707	3958
W	37.335569184	-121.878742723	3959
W	37.3355687966	-121.878743061	3960
W	37.3355684181	-121.878743513	3961
W	37.3355679766	-121.878743964	3962
W	37.3355675351	-121.878744416	3963
W	37.3355670846	-121.878744867	3964
W	37.3355669044	-121.878745205	3965
W	37.3355664629	-121.87874577	3966
W	37.3355660124	-121.878746221	3967
W	37.3355655619	-121.878746672	3968
W	37.3355646879	-121.878747688	3969
W	37.3355644537	-121.878747914	3970
W	37.3355635977	-121.878748817	3971
W	37.3355631923	-121.878749268	3972
W	37.3355627778	-121.878749719	3973
W	37.3355624805	-121.878750058	3974
W	37.3355622102	-121.878750396	3975
W	37.3355617507	-121.878750848	3976
W	37.3355613182	-121.878751299	3977
W	37.3355603631	-121.87875254	3978
W	37.3355600568	-121.878752879	3979
W	37.3355596423	-121.87875333	3980
W	37.3355591738	-121.878753895	3981
W	37.3355587683	-121.878754346	3982
W	37.3355581917	-121.878755023	3983
W	37.3355581106	-121.878755136	3984
W	37.3355576781	-121.8787557	3985
W	37.3355572726	-121.878756152	3986
W	37.3355568582	-121.878756603	3987
W	37.3355559662	-121.878757731	3988
W	37.3355555517	-121.878758183	3989
W	37.3355554616	-121.878758296	3990
W	37.3355547588	-121.878759198	3991
W	37.3355542452	-121.878759763	3992
W	37.3355540651	-121.878760327	3993
W	37.3355536416	-121.878760778	3994
W	37.3355532001	-121.878761342	3995
W	37.3355528487	-121.878761794	3996
W	37.3355524432	-121.878762245	3997
W	37.3355520918	-121.878762809	3998
W	37.3355516594	-121.878763374	3999
W	37.3355512899	-121.878763825	4000
W	37.3355508845	-121.878764276	4001
W	37.3355505331	-121.878764728	4002
W	37.3355501457	-121.878765179	4003
W	37.335549506	-121.878766082	4004
W	37.3355490825	-121.878766533	4005
W	37.3355490194	-121.878766646	4006
W	37.3355482355	-121.878767888	4007
W	37.335547767	-121.878768565	4008
W	37.3355473886	-121.878769016	4009
W	37.3355469921	-121.87876958	4010
W	37.3355466408	-121.878770032	4011
W	37.3355463614	-121.878770483	4012
W	37.3355460821	-121.878770821	4013
W	37.3355457127	-121.878771273	4014
W	37.3355453433	-121.878771837	4015
W	37.3355449649	-121.878772288	4016
W	37.3355443792	-121.878772966	4017
W	37.3355440188	-121.87877353	4018
W	37.3355435954	-121.878774094	4019
W	37.33554328	-121.878774545	4020
W	37.3355428926	-121.878774997	4021
W	37.3355425952	-121.878775448	4022
W	37.335542352	-121.878775787	4023
W	37.3355419555	-121.878776351	4024
W	37.3355416131	-121.878776802	4025
W	37.3355412347	-121.878777254	4026
W	37.3355404328	-121.878778269	4027
W	37.3355400994	-121.878778721	4028
W	37.335539739	-121.878779172	4029
W	37.3355393877	-121.878779736	4030
W	37.3355390182	-121.878780188	4031
W	37.3355390182	-121.878780188	4032
W	37.3355385768	-121.87878109	4033
W	37.3355381983	-121.878781655	4034
W	37.335537919	-121.878781993	4035
W	37.3355375586	-121.878782557	4036
W	37.3355368378	-121.878783573	4037
W	37.3355364864	-121.878784137	4038
W	37.335536135	-121.878784589	4039
W	37.3355358017	-121.878785153	4040
W	37.3355353962	-121.878785717	4041
W	37.3355350718	-121.878786056	4042
W	37.3355347205	-121.87878662	4043
W	37.3355343691	-121.878787071	4044
W	37.3355339906	-121.878787635	4045
W	37.3355336212	-121.878788087	4046
W	37.3355329815	-121.87878899	4047
W	37.3355325941	-121.878789554	4048
W	37.3355322247	-121.878790005	4049
W	37.3355318462	-121.878790457	4050
W	37.3355314678	-121.878791021	4051
W	37.3355309813	-121.878791359	4052
W	37.3355306389	-121.878791811	4053
W	37.3355302605	-121.878792262	4054
W	37.335529873	-121.878792826	4055
W	37.3355290531	-121.878793955	4056
W	37.3355288549	-121.878794293	4057
W	37.3355284855	-121.878794745	4058
W	37.3355281161	-121.878795309	4059
W	37.3355277557	-121.87879576	4060
W	37.3355273953	-121.878796212	4061
W	37.3355272962	-121.878796889	4062
W	37.3355269358	-121.87879734	4063
W	37.335526269	-121.878798356	4064
W	37.3355258996	-121.87879892	4065
W	37.335525323	-121.878799936	4066
W	37.3355249716	-121.878800387	4067
W	37.3355245571	-121.878800951	4068
W	37.3355242328	-121.878801515	4069
W	37.3355239174	-121.878801967	4070
W	37.335523512	-121.878802531	4071
W	37.3355231425	-121.878802982	4072
W	37.3355228002	-121.878803547	4073
W	37.3355224127	-121.878804111	4074
W	37.3355220163	-121.878804562	4075
W	37.3355214396	-121.878805465	4076
W	37.3355210612	-121.878805916	4077
W	37.3355206918	-121.878806481	4078
W	37.3355203224	-121.878807045	4079
W	37.335519944	-121.878807609	4080
W	37.3355195025	-121.878808173	4081
W	37.3355196376	-121.878808286	4082
W	37.3355192592	-121.87880885	4083
W	37.3355188808	-121.878809415	4084
W	37.3355184934	-121.878809979	4085
W	37.3355179708	-121.878811107	4086
W	37.3355176284	-121.878811559	4087
W	37.335517268	-121.878812123	4088
W	37.3355169076	-121.878812687	4089
W	37.3355165742	-121.878813251	4090
W	37.3355158624	-121.878814493	4091
W	37.3355155201	-121.878814944	4092
W	37.3355151777	-121.878815621	4093
W	37.3355148353	-121.878816072	4094
W	37.3355142046	-121.878817088	4095
W	37.3355138622	-121.878817652	4096
W	37.3355135108	-121.878818216	4097
W	37.3355131594	-121.878818781	4098
W	37.3355128171	-121.878819458	4099
W	37.3355126999	-121.878819909	4100
W	37.3355123576	-121.878820473	4101
W	37.3355120242	-121.878821038	4102
W	37.3355116818	-121.878821602	4103
W	37.3355108889	-121.87882273	4104
W	37.3355106907	-121.878823069	4105
W	37.3355103573	-121.878823633	4106
W	37.3355100059	-121.878824197	4107
W	37.3355096545	-121.878824874	4108
W	37.3355092941	-121.878825439	4109
W	37.335509141	-121.878826116	4110
W	37.3355087896	-121.87882668	4111
W	37.3355084472	-121.878827357	4112
W	37.3355080958	-121.878827921	4113
W	37.3355077084	-121.878828937	4114
W	37.3355075462	-121.878829162	4115
W	37.3355072129	-121.878829839	4116
W	37.3355068615	-121.878830404	4117
W	37.3355066092	-121.878830968	4118
W	37.3355063028	-121.878831532	4119
W	37.3355054919	-121.878832435	4120
W	37.3355051586	-121.878832999	4121
W	37.3355048252	-121.878833676	4122
W	37.3355044828	-121.87883424	4123
W	37.33550378	-121.87883503	4124
W	37.3355034377	-121.878835595	4125
W	37.3355030953	-121.878836272	4126
W	37.3355027439	-121.878836836	4127
W	37.3355024015	-121.8788374	4128
W	37.3355023925	-121.8788374	4129
W	37.33550196	-121.878838416	4130
W	37.3355016086	-121.87883898	4131
W	37.3355012753	-121.878839544	4132
W	37.3355009419	-121.878840221	4133
W	37.3355004734	-121.878841124	4134
W	37.335500158	-121.878841688	4135
W	37.3354998427	-121.878842365	4136
W	37.3354994913	-121.878842929	4137
W	37.3354991219	-121.878843607	4138
W	37.3354987074	-121.878843832	4139
W	37.335498356	-121.878844509	4140
W	37.3354980136	-121.878845186	4141
W	37.3354976532	-121.878845751	4142
W	37.3354968603	-121.878846653	4143
W	37.3354966711	-121.878846879	4144
W	37.3354963378	-121.878847556	4145
W	37.3354960044	-121.87884812	4146
W	37.335495662	-121.878848685	4147
W	37.3354953106	-121.878849249	4148
W	37.3354951214	-121.8788497	4149
W	37.3354948421	-121.878850264	4150
W	37.3354945087	-121.878850829	4151
W	37.3354941664	-121.878851393	4152
W	37.335493869	-121.87885207	4153
W	37.3354934816	-121.878853198	4154
W	37.3354931482	-121.878853763	4155
W	37.3354928419	-121.878854327	4156
W	37.3354925356	-121.878855004	4157
W	37.3354921752	-121.878855568	4158
W	37.335491995	-121.878856358	4159
W	37.3354916616	-121.878856922	4160
W	37.3354913282	-121.878857486	4161
W	37.3354909768	-121.878858164	4162
W	37.3354903101	-121.878859405	4163
W	37.3354901029	-121.878859743	4164
W	37.3354897425	-121.87886042	4165
W	37.335489355	-121.878861097	4166
W	37.3354890667	-121.878861662	4167
W	37.3354886973	-121.878862226	4168
W	37.3354885622	-121.878862339	4169
W	37.3354882648	-121.878862903	4170
W	37.3354879134	-121.878863467	4171
W	37.3354872557	-121.878864596	4172
W	37.3354865079	-121.87886516	4173
W	37.3354861385	-121.878865724	4174
W	37.335485769	-121.878866288	4175
W	37.3354854177	-121.878866853	4176
W	37.3354850753	-121.87886753	4177
W	37.3354846698	-121.878868207	4178
W	37.3354844716	-121.878868094	4179
W	37.3354841202	-121.878868658	4180
W	37.3354837688	-121.878869335	4181
W	37.3354834174	-121.878869899	4182
W	37.3354830751	-121.878871705	4183
W	37.3354827417	-121.878872269	4184
W	37.3354823993	-121.878872946	4185
